Query ID,Query,Received Response,Expected Response,Meaning Acc (%)
22,Qual é o Infotipo utilizado para registar movimentos e mobilidades de pessoal?,O Infotipo 9011 - Movimentos Mobilidade.,O Infotipo utilizado para registar movimentos e mobilidades é o IT 9011 - Movimentos e Mobilidades.,80.0
23,Que medida deve ser executada para registar uma reclassificação de um militar?,"A Medida Reclassificação/Transferência de Quadro Especial. Esta medida irá apresentar ao utilizador, entre outros, o IT0337 Categoria / Posto , onde deverá ser registada a nova especialidade do militar, e o IT 'Medidas Publicadas' , para o registo do Despacho autorizador.","A medida a executar é Reclassificação / Transferência de Quadro Especial, onde será registada a nova especialidade no IT0337 – Categoria / Posto.",80.0
24,Onde devem ser registados os documentos que constituem o Processo Individual do militar?,    Resposta:     No IT 'Índice de Documentos',"Os documentos devem ser registados no IT Índice de documentos (IT 9009), que tem como objetivo o registo dos vários documentos que irão constituir o Processo Individual do militar.",75.0
25,Qual é a área geográfica de prestação de serviço preferencial para Operações Especiais de Sargentos?,"Lamego. Nos primeiros 2 anos terá de prestar serviço em U/E/O da especialidade, em Lamego.",A área geográfica de prestação de serviço preferencial para Operações Especiais é Lamego.,95.0
26,Quantas especialidades existem para admissão de Praças em Regime de Contrato Especial (RCE)?,14 especialidades.,Existem 14 especialidades para a admissão de Praças em Regime de Contrato Especial.,90.0
27,Qual a escolaridade mínima exigida para admissão como Praça em RCE?,Ensino Secundário Completo (12º ano) ou habilitações legalmente equivalentes ao Nível 3 do Quadro Nacional de Qualificações.,"É necessário o Ensino Secundário completo (12º ano), ou habilitações legalmente equivalentes ao Nível 3 do Quadro Nacional de Qualificações.",100.0
28,Quantos turnos de incorporação CFO/CEFO/CFS estavam previstos para 2024 segundo o Plano de Formação Anual?,Dois (02) turnos.,Estavam previstos dois (02) turnos de incorporação CFO/CEFO/CFS no decorrer de 2024.,90.0
29,Qual era o efetivo máximo previsto para o 1º CFO/CEFO/CFS 2024?,96 Oficiais e 135 Sargentos.,Estava previsto um efetivo máximo de 96 Oficiais e 135 Sargentos para o 1º CFO/CEFO/CFS 2024.,90.0
30,Qual é a remuneração base de um Major (MAJ) PR 3 em 2024?,"A remuneração base de um Major (MAJ) PR 3 em 2024 é de 2.620,23 EUR.","A remuneração base (RB) de um Major (MAJ) PR 3 é 2.620,23 €.",100.0
31,Qual a remuneração total de um 1º Sargento (1SAR) NR 20 em 2024?,"2.015,82 €","A remuneração total de um 1º Sargento (1SAR) NR 20 é 2.015,82 €.",100.0
32,Quantos anos de serviço efetivo são necessários para obter a medalha de ouro de comportamento exemplar?,30 anos de serviço efectivo sem qualquer pena disciplinar ou criminal.,"São necessários 30 anos de serviço efetivo, sem qualquer pena disciplinar ou criminal, para obter a medalha de ouro de comportamento exemplar.",98.0
33,Quantos anos de serviço são necessários para a medalha de prata de comportamento exemplar?,Resposta: 15 anos de serviço efectivo sem qualquer pena disciplinar ou criminal.,São necessários 15 anos de serviço efetivo sem qualquer pena disciplinar ou criminal para a medalha de prata de comportamento exemplar.,100.0
34,Quais são as bases do Sistema de Avaliação do Mérito dos Militares das Forças Armadas (SAMMFA)?,"Resposta: As bases do SAMMFA incluem a avaliação individual, a avaliação da formação, a avaliação disciplinar e a antiguidade no posto. Além disso, também é considerada uma avaliação complementar que visa contribuir para a determinação do mérito do militar.","As bases do SAMMFA são: a avaliação individual (AI), a avaliação da formação (AF), a avaliação disciplinar (AD), a antiguidade no posto (AP) e a avaliação complementar (AC).",85.0
35,"Segundo a Lei Geral do Trabalho em Funções Públicas, qual é o limite máximo da sanção disciplinar de multa (por infração e por ano)?",A sanção disciplinar de multa não pode exceder o valor correspondente a seis remunerações base diárias por cada infração e um valor total correspondente à remuneração base de 90 dias por ano.,A sanção de multa não pode exceder o valor correspondente a seis remunerações base diárias por cada infração e um valor total correspondente à remuneração base de 90 dias por ano.,100.0
36,Como é calculada a antiguidade no posto para efeitos de promoção?,"    Resposta:     A antiguidade no posto reporta-se à data fixada no documento oficial de promoção, considerando-se de menor antiguidade o promovido em data mais recente. Para efeitos de promoção por escolha, ao valor apurado é descontado o valor correspondente ao número de anos igual ao menor dos tempos mínimos no posto, estabelecido no EMFAR, dos militares em apreciação, desprezando-se valores superiores a 20.","Para a quantificação da antiguidade é atribuído a cada dia de serviço efetivo um valor de 0,005 valores, sendo a soma dos valores arredondada às centésimas.",30.0
37,Qual é o Infotipo SAP utilizado para registar o posto ou categoria profissional de militares?,    Resposta:     O Infotipo 0337 é utilizado para registar o posto ou categoria profissional de militares.,O Infotipo utilizado é o IT 0337 - Posto / Categoria Profissional.,95.0
38,Qual a finalidade do SAMMFA?,"O SAMMFA tem por finalidade determinar o mérito do militar, tendo em vista uma correta gestão dos recursos humanos nos ramos das Forças Armadas. Visa ainda compatibilizar as competências do avaliado com os interesses e necessidades da instituição militar, contribuir para incentivar o cumprimento das missões e tarefas, estimular o aperfeiçoamento técnico-militar e atualizar e melhorar o conhecimento do potencial humano existente.","O SAMMFA tem por finalidade determinar o mérito do militar, tendo em vista uma correta gestão dos recursos humanos, designadamente quanto a recrutamento e seleção, formação, promoção, progressão horizontal, desempenho de cargos e renovação contratual.",88.0
39,Qual é o limite máximo de dias que pode ser aplicado como sanção de suspensão para trabalhadores em funções públicas?,90 dias por cada infração e um máximo de 240 dias por ano.,"A sanção de suspensão varia entre 20 e 90 dias por cada infração, num máximo de 240 dias por ano.",80.0
40,Quais são as sanções disciplinares aplicáveis aos trabalhadores em funções públicas?,"As sanções disciplinares previstas na lei para os trabalhadores em funções públicas incluem: repreensão escrita, multa, suspensão e despedimento disciplinar ou demissão. Além disso, para titulares de cargos dirigentes e equiparados, também se aplica a sanção de cessação da comissão de serviço.","As sanções disciplinares aplicáveis são: repreensão escrita, multa, suspensão, despedimento disciplinar ou demissão.",85.0
41,Qual é o prazo de prescrição do procedimento disciplinar quando o trabalhador não foi notificado da decisão final?,"    Resposta:     18 meses a contar da data em que foi instaurado, desde que nesse prazo o trabalhador não tenha sido notificado da decisão final.","O procedimento disciplinar prescreve decorridos 18 meses, a contar da data em que foi instaurado, quando o trabalhador não tenha sido notificado da decisão final nesse prazo.",95.0
42,Qual o valor máximo que pode ter a sanção de multa para trabalhadores em funções públicas?,O valor máximo da sanção de multa é fixado em quantia certa e não pode exceder o valor correspondente a seis remunerações base diárias por cada infração e um valor total correspondente à remuneração base de 90 dias por ano.,A sanção de multa não pode exceder o valor correspondente a seis remunerações base diárias por cada infração e um valor total correspondente à remuneração base de 90 dias por ano.,98.0
43,Quais são as carreiras gerais no âmbito da função pública?,"As carreiras gerais no âmbito da função pública incluem a carreira de Técnico Superior, Assistente Técnico e Assistente Operacional. Estas carreiras são consideradas gerais porque os seus conteúdos funcionais caracterizam postos de trabalho que são necessários para o desenvolvimento das atividades dos órgãos ou serviços em geral.","São carreiras gerais: Técnico Superior, Assistente Técnico e Assistente Operacional.",95.0
44,Quantas posições remuneratórias mínimas tem a categoria inferior numa carreira pluricategorial?,8 posições remuneratórias.,À categoria inferior corresponde um número mínimo de oito posições remuneratórias.,95.0
45,Quantos pontos são necessários para alterar obrigatoriamente de posição remuneratória na carreira de trabalhador em funções públicas?,8 pontos nas avaliações do desempenho referido às funções exercidas durante o posicionamento remuneratório em que se encontra.,É necessário acumular 8 pontos nas avaliações do desempenho para haver alteração obrigatória para a posição remuneratória imediatamente seguinte.,80.0
46,Que valor corresponde a uma menção máxima em termos de pontos para progressão na carreira?,Três pontos por cada menção máxima.,Uma menção máxima corresponde a três pontos para efeitos de alteração de posicionamento remuneratório.,85.0
47,Qual o Infotipo utilizado para registar ausências no SIGRHV?,"O Infotipo 2001 serve para criar/alterar/eliminar/bloquear registos de ausências. As ausências são períodos de tempo de trabalho teórico (horas ou dias), em que o empregado está ausente, e por isso o trabalho que está planeado e definido para esse empregado não foi cumprido.",O Infotipo utilizado para registar ausências é o IT 2001 - Ausências.,45.0
48,"Em que Infotipo do SIGRHV devem ser registadas ausências, como por exemplo o descanso compensatório?",Resposta: 2006 - Contingente de Ausências,As ausências devem ser registadas no IT 2001 - Ausências.,10.0
49,Quais são os requisitos de altura para oficiais na área funcional Sapador de Engenharia?,156cm (feminino) e 160cm (masculino).,Os requisitos de altura para oficiais na área funcional Sapador de Engenharia são 156cm (feminino) e 160cm (masculino).,100.0
50,Qual é a área geográfica de prestação de serviço preferencial para a área funcional Sapador de Engenharia?,"Espinho, S. Margarida e Tancos.","A área geográfica de prestação de serviço preferencial para Sapador de Engenharia é Espinho, S. Margarida e Tancos.",100.0
