Query ID,Query,Received Response,Expected Response,Meaning Acc (%)
25,Qual é a área geográfica de prestação de serviço preferencial para Operações Especiais de Sargentos?,A área geográfica de prestação de serviço preferencial para a especialidade **Operações Especiais** na categoria de sargentos é **Lamego**.,A área geográfica de prestação de serviço preferencial para Operações Especiais é Lamego.,100.0
26,Quantas especialidades existem para admissão de Praças em Regime de Contrato Especial (RCE)?,Existem **catorze (14) especialidades** previstas para a admissão de Praças no Regime de Contrato Especial (RCE).,Existem 14 especialidades para a admissão de Praças em Regime de Contrato Especial.,100.0
27,Qual a escolaridade mínima exigida para admissão como Praça em RCE?,A escolaridade mínima exigida para admissão como Praça no Regime de Contrato Especial (RCE) é o **ensino secundário completo (12.º ano)**.,"É necessário o Ensino Secundário completo (12º ano), ou habilitações legalmente equivalentes ao Nível 3 do Quadro Nacional de Qualificações.",95.0
28,Quantos turnos de incorporação CFO/CEFO/CFS estavam previstos para 2024 segundo o Plano de Formação Anual?,"De acordo com o Plano de Formação Anual 2024, estavam previstos **dois turnos** de incorporação do CFO/CEFO/CFS ao longo do ano.",Estavam previstos dois (02) turnos de incorporação CFO/CEFO/CFS no decorrer de 2024.,98.0
29,Qual era o efetivo máximo previsto para o 1º CFO/CEFO/CFS 2024?,"O plano prevê, para o primeiro turno de incorporação em 2024, um efetivo máximo de **96 oficiais (CFO/CEFO)** e **135 sargentos (CFS)**.",Estava previsto um efetivo máximo de 96 Oficiais e 135 Sargentos para o 1º CFO/CEFO/CFS 2024.,99.0
30,Qual é a remuneração base de um Major (MAJ) PR 3 em 2024?,Não sei a resposta.,"A remuneração base (RB) de um Major (MAJ) PR 3 é 2.620,23 €.",0.0
31,Qual a remuneração total de um 1º Sargento (1SAR) NR 20 em 2024?,"A remuneração total de um **1.º Sargento (1SAR) – NR 20** em 2024 é **1 952,66 €**.","A remuneração total de um 1º Sargento (1SAR) NR 20 é 2.015,82 €.",75.0
32,Quantos anos de serviço efetivo são necessários para obter a medalha de ouro de comportamento exemplar?,São necessários **30 anos de serviço efetivo** para obter a medalha de ouro de comportamento exemplar.,"São necessários 30 anos de serviço efetivo, sem qualquer pena disciplinar ou criminal, para obter a medalha de ouro de comportamento exemplar.",90.0
33,Quantos anos de serviço são necessários para a medalha de prata de comportamento exemplar?,"São necessários **15 anos de serviço efetivo** sem qualquer pena disciplinar ou criminal (ou, caso tenha sofrido pena não privativa de liberdade, o mesmo período após a pena).",São necessários 15 anos de serviço efetivo sem qualquer pena disciplinar ou criminal para a medalha de prata de comportamento exemplar.,95.0
34,Quais são as bases do Sistema de Avaliação do Mérito dos Militares das Forças Armadas (SAMMFA)?,As bases do Sistema de Avaliação do Mérito dos Militares das Forças Armadas (SAMMFA) são:  1. **Avaliação Individual (AI)**   2. **Avaliação da Formação (AF)**   3. **Avaliação Disciplinar (AD)**   4. **Antiguidade no Posto (AP)**   5. **Avaliação Complementar (AC)**    Estas cinco componentes constituem o conjunto de critérios que alimentam a avaliação do mérito dos militares.,"As bases do SAMMFA são: a avaliação individual (AI), a avaliação da formação (AF), a avaliação disciplinar (AD), a antiguidade no posto (AP) e a avaliação complementar (AC).",98.0
35,"Segundo a Lei Geral do Trabalho em Funções Públicas, qual é o limite máximo da sanção disciplinar de multa (por infração e por ano)?","De acordo com o artigo 181.º da Lei Geral do Trabalho em Funções Públicas, a sanção disciplinar de **multa** tem um limite máximo:  * **Por cada infração:** não pode ultrapassar o valor equivalente a **seis remunerações base diárias**.   * **Por ano:** o montante total das multas impostas ao trabalhador não pode exceder a **remuneração base de 90 dias**.",A sanção de multa não pode exceder o valor correspondente a seis remunerações base diárias por cada infração e um valor total correspondente à remuneração base de 90 dias por ano.,100.0
36,Como é calculada a antiguidade no posto para efeitos de promoção?,"A **antiguidade no posto** que serve de base para a promoção é calculada da seguinte forma:  1. **Data de referência** – A antiguidade começa na data fixada no documento oficial de promoção (artigo 72.º, n.º 2). Essa data passa a ser a “data de antiguidade” do militar no novo posto.  2. **Tempo efetivo contabilizado** – Só se considera o tempo de serviço **efetivo** no respetivo posto, ou seja, os dias em que o militar esteve realmente a exercer funções naquele cargo (artigo 36.º).      * Cada dia de serviço efetivo vale **0,005 valores**; ao somar‑se todos os dias obtém‑se um total que se arredonda às centésimas.  3. **Descontos obrigatórios** – Para efeitos de promoção não são contados alguns períodos (artigo 182.º):    * tempo em situação de inatividade temporária por pena criminal ou disciplinar;      * tempo de ausência ilegítima e deserção;      * tempo de licença ilimitada;      * tempo de serviço prestado antes do ingresso nos quadros especiais.  4. **Tempo mínimo no posto** – Quando a promoção é por escolha, ao valor obtido no ponto 2 desconta‑se o número de anos correspondente ao menor dos tempos mínimos exigidos para permanência no posto (estabelecidos no EMFAR), ignorando valores superiores a 20 anos (artigo 36.º, n.º 3).  5. **Resultado** – O total resultante representa a **antiguidade no posto** que será utilizada para comparar os militares concorrentes à promoção (artigos 29.º e 260.º) e determinar quem tem a maior antiguidade relativa.  Em resumo, a antiguidade no posto para efeitos de promoção é o somatório dos dias efetivamente servidos no cargo, ponderado a 0,005 por dia, excluindo períodos não contabilizáveis e ajustado pelos tempos mínimos exigidos, tudo a partir da data de antiguidade indicada no documento oficial de promoção.","Para a quantificação da antiguidade é atribuído a cada dia de serviço efetivo um valor de 0,005 valores, sendo a soma dos valores arredondada às centésimas.",85.0
37,Qual é o Infotipo SAP utilizado para registar o posto ou categoria profissional de militares?,O infótipo SAP utilizado para registar o posto ou a categoria profissional dos militares é o **Infotipo 0337 – Posto / Categoria Profissional**.,O Infotipo utilizado é o IT 0337 - Posto / Categoria Profissional.,98.0
38,Qual a finalidade do SAMMFA?,"A finalidade do Sistema de Avaliação do Mérito dos Militares das Forças Armadas (SAMMFA) é determinar o mérito do militar, visando uma correta gestão dos recursos humanos nos ramos das Forças Armadas, nomeadamente no que respeita a:  - recrutamento e seleção; - formação e aperfeiçoamento; - promoção; - progressão horizontal; - desempenho de cargos e exercício de funções; - renovação contratual.  Além disso, o SAMMFA procura compatibilizar as competências do avaliado com os interesses e necessidades da instituição militar, incentivar o cumprimento das missões e tarefas, estimular o aperfeiçoamento técnico‑militar e melhorar o conhecimento sobre o potencial humano existente.","O SAMMFA tem por finalidade determinar o mérito do militar, tendo em vista uma correta gestão dos recursos humanos, designadamente quanto a recrutamento e seleção, formação, promoção, progressão horizontal, desempenho de cargos e renovação contratual.",85.0
39,Qual é o limite máximo de dias que pode ser aplicado como sanção de suspensão para trabalhadores em funções públicas?,O limite máximo que pode ser aplicado como sanção de suspensão a um trabalhador em funções públicas é **90 dias por cada infração** (com um teto anual de 240 dias).,"A sanção de suspensão varia entre 20 e 90 dias por cada infração, num máximo de 240 dias por ano.",90.0
40,Quais são as sanções disciplinares aplicáveis aos trabalhadores em funções públicas?,"As sanções disciplinares que podem ser aplicadas aos trabalhadores em funções públicas, nos termos do **Artigo 180.º** da Lei Geral do Trabalho em Funções Públicas, são:  1. **Repreensão escrita**   2. **Multa**   3. **Suspensão**   4. **Despedimento disciplinar ou demissão**    Além destas, para os titulares de cargos dirigentes e equiparados, está prevista a sanção de **cessação da comissão de serviço**, que pode ser aplicada como sanção principal ou acessória.","As sanções disciplinares aplicáveis são: repreensão escrita, multa, suspensão, despedimento disciplinar ou demissão.",90.0
41,Qual é o prazo de prescrição do procedimento disciplinar quando o trabalhador não foi notificado da decisão final?,"O prazo de prescrição do procedimento disciplinar é de **18 meses** a contar da data em que o procedimento foi instaurado, caso o trabalhador não tenha sido notificado da decisão final dentro desse período.","O procedimento disciplinar prescreve decorridos 18 meses, a contar da data em que foi instaurado, quando o trabalhador não tenha sido notificado da decisão final nesse prazo.",98.0
42,Qual o valor máximo que pode ter a sanção de multa para trabalhadores em funções públicas?,"De acordo com o **artigo 181.º – Caracterização das sanções disciplinares**, a multa aplicada a trabalhadores em funções públicas tem um limite máximo de:  * **até seis remunerações base diárias por cada infração**; e   * **um valor total que não pode ultrapassar a remuneração base correspondente a 90 dias por ano**.",A sanção de multa não pode exceder o valor correspondente a seis remunerações base diárias por cada infração e um valor total correspondente à remuneração base de 90 dias por ano.,97.0
43,Quais são as carreiras gerais no âmbito da função pública?,As carreiras **gerais** no âmbito da função pública são:  - **Técnico‑superior**   - **Assistente‑técnico**   - **Assistente‑operacional**    Estas três categorias estão expressamente indicadas como as carreiras gerais na Lei Geral do Trabalho em Funções Públicas.,"São carreiras gerais: Técnico Superior, Assistente Técnico e Assistente Operacional.",98.0
44,Quantas posições remuneratórias mínimas tem a categoria inferior numa carreira pluricategorial?,"A categoria inferior numa carreira pluricategorial tem, como mínimo, **oito posições remuneratórias**.",À categoria inferior corresponde um número mínimo de oito posições remuneratórias.,100.0
45,Quantos pontos são necessários para alterar obrigatoriamente de posição remuneratória na carreira de trabalhador em funções públicas?,São necessários **8 pontos** nas avaliações de desempenho para que o trabalhador em funções públicas altere obrigatoriamente a sua posição remuneratória para a imediatamente seguinte.,É necessário acumular 8 pontos nas avaliações do desempenho para haver alteração obrigatória para a posição remuneratória imediatamente seguinte.,98.0
46,Que valor corresponde a uma menção máxima em termos de pontos para progressão na carreira?,Uma menção máxima vale **seis pontos** quando se contabilizam os pontos necessários à alteração do posicionamento remuneratório (progressão de carreira).,Uma menção máxima corresponde a três pontos para efeitos de alteração de posicionamento remuneratório.,10.0
47,Qual o Infotipo utilizado para registar ausências no SIGRHV?,O infotipo usado para registar ausências no SIGRHV é o **Infotipo 2001 – Ausências**.,O Infotipo utilizado para registar ausências é o IT 2001 - Ausências.,100.0
48,"Em que Infotipo do SIGRHV devem ser registadas ausências, como por exemplo o descanso compensatório?",As ausências – incluindo o descanso compensatório – devem ser registadas no **Infotipo 2001 (Ausências)** do SIGRHV.,As ausências devem ser registadas no IT 2001 - Ausências.,100.0
49,Quais são os requisitos de altura para oficiais na área funcional Sapador de Engenharia?,"Para a Área Funcional **Sapador de Engenharia** na categoria de **oficial**, os requisitos de altura são:  - **Feminino:** mínimo **156 cm**   - **Masculino:** mínimo **160 cm**    (Estes valores correspondem ao requisito indicado no folheto informativo “SAPADOR DE ENGENHARIA – ALTURA”.)",Os requisitos de altura para oficiais na área funcional Sapador de Engenharia são 156cm (feminino) e 160cm (masculino).,100.0
50,Qual é a área geográfica de prestação de serviço preferencial para a área funcional Sapador de Engenharia?,"A área geográfica de prestação de serviço preferencial para a função **Sapador de Engenharia** é:  **Espinho, Santa Margarida e Tancos.**","A área geográfica de prestação de serviço preferencial para Sapador de Engenharia é Espinho, S. Margarida e Tancos.",98.0
